tick_id,day,settlement_id,resident_id,sensory_cue,cue_source_room,memory_key,relationship_before_reload,relationship_after_reload,remembered_object,recalled_after_reload,behavior_change_after_reload,sensory_memory_visible,private_memory_not_dumped
1588,89,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
1590,89,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,gaze softens after familiar cue,True,True
1591,89,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1592,89,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
1594,89,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1596,89,archive,Toma,page flutter / ink linen / ink niche,ink niche,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
1598,89,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
1600,89,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
1602,90,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
1604,90,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,gaze softens after familiar cue,True,True
1606,90,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
1607,90,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,gaze softens after familiar cue,True,True
1608,90,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1610,90,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
1611,90,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1612,90,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
1614,90,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
1616,90,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
1618,90,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
1620,91,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
1621,91,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,gaze softens after familiar cue,True,True
1622,91,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
1624,91,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,gaze softens after familiar cue,True,True
1625,91,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1626,91,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
1628,91,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1630,91,archive,Toma,page flutter / ink linen / ink niche,ink niche,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
1632,91,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
1634,91,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
1636,91,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
1637,91,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1638,92,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,gaze softens after familiar cue,True,True
1640,92,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
1641,92,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,gaze softens after familiar cue,True,True
1642,92,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1644,92,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
1645,92,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1646,92,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
1648,92,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
1650,92,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
1652,92,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
1654,92,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1655,92,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,gaze softens after familiar cue,True,True
1656,93,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
1658,93,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,gaze softens after familiar cue,True,True
1659,93,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1660,93,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
1662,93,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1664,93,archive,Toma,page flutter / ink linen / ink niche,ink niche,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
1666,93,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
1668,93,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
1670,93,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
1671,93,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1672,93,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,gaze softens after familiar cue,True,True
1674,94,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
1675,94,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,gaze softens after familiar cue,True,True
1676,94,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1678,94,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
1679,94,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1680,94,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
1682,94,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
1684,94,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
1686,94,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
1688,94,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1689,94,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,gaze softens after familiar cue,True,True
1690,94,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
1691,94,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1692,95,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,gaze softens after familiar cue,True,True
1693,95,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1694,95,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
1696,95,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1698,95,archive,Toma,page flutter / ink linen / ink niche,ink niche,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
1700,95,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
1702,95,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
1704,95,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
1705,95,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1706,95,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,gaze softens after familiar cue,True,True
1708,95,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1709,95,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,gaze softens after familiar cue,True,True
1710,96,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1712,96,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
1713,96,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1714,96,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
1716,96,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
1718,96,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
1720,96,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
1722,96,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
1723,96,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,gaze softens after familiar cue,True,True
1724,96,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
1725,96,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
1726,96,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,gaze softens after familiar cue,True,True
1728,97,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
