tick_id,day,tick,avatar_region,active_route,editor_panel,import_export_panel,branch_compare_panel,simultaneous_task_panel,agent_dialogue_panel,recovery_panel,local_storage_key,replay_key,boundary_note
454,31,4,riverbend,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v44 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_orchard_riverbend,v31-564791,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
455,31,5,roofward,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v46 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-528043,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
456,31,6,archive_quarter,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v38 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-607156,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
457,31,7,signal_ridge,roofward_archive,ssrm_v31_route_state_roofward_archive: v48 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_roofward_archive,v31-534005,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
458,31,8,orchard_fen,archive_signal,ssrm_v31_route_state_archive_signal: v38 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_archive_signal,v31-496437,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
459,31,9,central_exchange,signal_orchard,ssrm_v31_route_state_signal_orchard: v46 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503255,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
460,31,10,repair_hall,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v44 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-542445,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
461,31,11,riverbend,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v46 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,Juno: I remember you chose outer bell path for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-557345,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
462,31,12,roofward,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v40 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-583386,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
463,31,13,archive_quarter,roofward_archive,ssrm_v31_route_state_roofward_archive: v48 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-511979,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
464,31,14,signal_ridge,archive_signal,ssrm_v31_route_state_archive_signal: v39 valid=True,import accepted,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-475256,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
465,32,0,orchard_fen,signal_orchard,ssrm_v31_route_state_signal_orchard: v47 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-525375,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
466,32,1,central_exchange,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v45 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-543189,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
467,32,2,repair_hall,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v46 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-528427,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
468,32,3,riverbend,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v40 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,split cargo: active,Ari: I remember you chose orchard ridge detour for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-584030,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
469,32,4,roofward,roofward_archive,ssrm_v31_route_state_roofward_archive: v50 valid=True,import accepted,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510744,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
470,32,5,archive_quarter,archive_signal,ssrm_v31_route_state_archive_signal: v39 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-475126,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
471,32,6,signal_ridge,signal_orchard,ssrm_v31_route_state_signal_orchard: v47 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_signal_orchard,v31-524315,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
472,32,7,orchard_fen,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v45 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-564186,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
473,32,8,central_exchange,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v47 valid=False,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_central_repair_ring,v31-557291,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
474,32,9,repair_hall,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v41 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,split cargo: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-584146,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
475,32,10,riverbend,roofward_archive,ssrm_v31_route_state_roofward_archive: v50 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510617,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
476,32,11,roofward,archive_signal,ssrm_v31_route_state_archive_signal: v39 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-475636,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
