tick_id,day,session_id,settlement_id,resident_id,project_id,project_name,loop_step,avatar_action,task_state_before,task_state_after,local_state_key,local_state_mutated,loop_advanced,resident_visible,private_workspace_sealed,no_llm_call
1971,110,session-019,moss_ward,Ari,2378d81ec8,patch blanket loom,path_to_site,click:path_to_site:blanket_room,queued,at-site-or-closer,ssrm.v55.moss_ward.session-019,True,True,True,True,True
1972,110,session-019,glass_harbor,Oren,d2b7153668,seal fog catcher,pickup_tool,click:pickup_tool:fog_rail,resident-ready,tool-in-hand,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
1973,110,session-019,cinder_garden,Vale,b4da23a954,repair seed calendar,execute_task,click:execute_task:seed_shelf,resident-ready,inventory-mutated,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
1974,110,session-019,lichen_bridge,Sol,85cb036eb5,test rope bridge,recover_failed_work,click:recover_failed_work:signal_post,resident-ready,recovery-choice-open,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
1975,110,session-019,orchid_engine,Bea,3935fa5efe,clean gear wash,drop_tool,click:drop_tool:orchid_bay,resident-ready,tool-returned-or-nearby,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
1976,110,session-019,moss_ward,Fay,6a7b5adb25,copy root ledger,relationship_phrase,click:relationship_phrase:rain_gate,resident-ready,phrase-used-and-saved,ssrm.v55.moss_ward.session-019,True,True,True,True,True
1977,110,session-019,glass_harbor,Puck,c10ea1470a,mark crossing rope,save_session,click:save_session:net_room,resident-ready,session-snapshot-written,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
1978,110,session-019,cinder_garden,Wren,81aa359945,shade seed rows,path_to_site,click:path_to_site:shade_tent,queued,at-site-or-closer,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
1979,110,session-019,lichen_bridge,Kio,ebef679159,weave spare rope,pickup_tool,click:pickup_tool:rope_bridge,resident-ready,tool-in-hand,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
1980,111,session-019,moss_ward,Ari,acb2c21249,copy root ledger,save_session,click:save_session:root_alcove,resident-ready,session-snapshot-written,ssrm.v55.moss_ward.session-019,True,True,True,True,True
1981,111,session-019,glass_harbor,Oren,65ab173ea1,mark crossing rope,path_to_site,click:path_to_site:lamp_pier,queued,at-site-or-closer,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
1982,111,session-019,cinder_garden,Vale,7525471538,shade seed rows,pickup_tool,click:pickup_tool:ash_path,resident-ready,tool-in-hand,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
1983,111,session-019,lichen_bridge,Sol,032f2286f3,weave spare rope,execute_task,click:execute_task:meal_room,resident-ready,inventory-mutated,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
1984,111,session-019,orchid_engine,Bea,a0d3597080,tend orchid lamp,recover_failed_work,click:recover_failed_work:engine_ring,resident-ready,recovery-choice-open,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
1985,111,session-019,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,drop_tool,click:drop_tool:blanket_room,resident-ready,tool-returned-or-nearby,ssrm.v55.moss_ward.session-019,True,True,True,True,True
1986,111,session-019,glass_harbor,Puck,d99abac1ce,relight public lamp,relationship_phrase,click:relationship_phrase:fog_rail,resident-ready,phrase-used-and-saved,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
1987,111,session-019,cinder_garden,Wren,efccb1106a,sort ember fruit,save_session,click:save_session:seed_shelf,resident-ready,session-snapshot-written,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
1988,111,session-019,lichen_bridge,Kio,096f63fbc9,mark signal bell,path_to_site,click:path_to_site:signal_post,queued,at-site-or-closer,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
1989,111,session-019,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,pickup_tool,click:pickup_tool:orchid_bay,resident-ready,tool-in-hand,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
1990,111,session-019,moss_ward,Milo,42164b006a,drain rain path,execute_task,click:execute_task:rain_gate,resident-ready,inventory-mutated,ssrm.v55.moss_ward.session-019,True,True,True,True,True
1991,111,session-019,glass_harbor,Sera,b557cb5ab1,mend fog net,recover_failed_work,click:recover_failed_work:net_room,resident-ready,recovery-choice-open,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
1992,111,session-019,cinder_garden,Juno,f754fc777c,cool ash path,drop_tool,click:drop_tool:shade_tent,resident-ready,tool-returned-or-nearby,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
1993,111,session-019,lichen_bridge,Luma,7017cc792d,repair meal ledger,relationship_phrase,click:relationship_phrase:rope_bridge,resident-ready,phrase-used-and-saved,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
1994,111,session-019,orchid_engine,Dax,947f5c8b39,listen to valve pulse,save_session,click:save_session:gear_wash,resident-ready,session-snapshot-written,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
1995,111,session-019,moss_ward,Tala,f91d6085d8,patch blanket loom,path_to_site,click:path_to_site:root_alcove,queued,at-site-or-closer,ssrm.v55.moss_ward.session-019,True,True,True,True,True
1996,111,session-019,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,pickup_tool,click:pickup_tool:lamp_pier,resident-ready,tool-in-hand,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
1997,111,session-019,cinder_garden,Pax,2ac4db2919,repair seed calendar,execute_task,click:execute_task:ash_path,resident-ready,inventory-mutated,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
1998,112,session-019,orchid_engine,Cai,aa06bc447d,listen to valve pulse,path_to_site,click:path_to_site:engine_ring,queued,at-site-or-closer,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
1999,112,session-019,moss_ward,Milo,214b5191fa,patch blanket loom,pickup_tool,click:pickup_tool:blanket_room,resident-ready,tool-in-hand,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2000,112,session-019,glass_harbor,Sera,35df557118,seal fog catcher,execute_task,click:execute_task:fog_rail,resident-ready,inventory-mutated,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2001,112,session-019,cinder_garden,Juno,a3cdbd8180,repair seed calendar,recover_failed_work,click:recover_failed_work:seed_shelf,resident-ready,recovery-choice-open,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2002,112,session-019,lichen_bridge,Luma,a72c4caf94,test rope bridge,drop_tool,click:drop_tool:signal_post,resident-ready,tool-returned-or-nearby,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2003,112,session-019,orchid_engine,Dax,e5be4a3317,clean gear wash,relationship_phrase,click:relationship_phrase:orchid_bay,resident-ready,phrase-used-and-saved,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2004,112,session-019,moss_ward,Tala,ab7eb655b8,copy root ledger,save_session,click:save_session:rain_gate,resident-ready,session-snapshot-written,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2005,112,session-019,glass_harbor,Nia,35100ce116,mark crossing rope,path_to_site,click:path_to_site:net_room,queued,at-site-or-closer,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2006,112,session-019,cinder_garden,Pax,cfb8cd3fed,shade seed rows,pickup_tool,click:pickup_tool:shade_tent,resident-ready,tool-in-hand,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2007,112,session-019,lichen_bridge,Rin,d21d02a5bc,weave spare rope,execute_task,click:execute_task:rope_bridge,resident-ready,inventory-mutated,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2008,112,session-019,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,recover_failed_work,click:recover_failed_work:gear_wash,resident-ready,recovery-choice-open,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2009,112,session-019,moss_ward,Ari,808faa30ed,raise warm-cup shelf,drop_tool,click:drop_tool:root_alcove,resident-ready,tool-returned-or-nearby,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2010,112,session-019,glass_harbor,Oren,f949aa8fd3,relight public lamp,relationship_phrase,click:relationship_phrase:lamp_pier,resident-ready,phrase-used-and-saved,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2011,112,session-019,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,save_session,click:save_session:ash_path,resident-ready,session-snapshot-written,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2012,112,session-019,lichen_bridge,Sol,910495b9ec,mark signal bell,path_to_site,click:path_to_site:meal_room,queued,at-site-or-closer,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2013,112,session-019,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,pickup_tool,click:pickup_tool:engine_ring,resident-ready,tool-in-hand,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2014,112,session-019,moss_ward,Fay,9c82c8d116,drain rain path,execute_task,click:execute_task:blanket_room,resident-ready,inventory-mutated,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2015,112,session-019,glass_harbor,Puck,4a73f95e3d,mend fog net,recover_failed_work,click:recover_failed_work:fog_rail,resident-ready,recovery-choice-open,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2016,113,session-019,lichen_bridge,Rin,48fc2b7680,mark signal bell,pickup_tool,click:pickup_tool:signal_post,resident-ready,tool-in-hand,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2017,113,session-019,orchid_engine,Eli,86759406ca,stabilize steam kettle,execute_task,click:execute_task:orchid_bay,resident-ready,inventory-mutated,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2018,113,session-019,moss_ward,Ari,da0f22a6f5,drain rain path,recover_failed_work,click:recover_failed_work:rain_gate,resident-ready,recovery-choice-open,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2019,113,session-019,glass_harbor,Oren,9f03b2f23d,mend fog net,drop_tool,click:drop_tool:net_room,resident-ready,tool-returned-or-nearby,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2020,113,session-019,cinder_garden,Vale,58b08d67ce,cool ash path,relationship_phrase,click:relationship_phrase:shade_tent,resident-ready,phrase-used-and-saved,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2021,113,session-019,lichen_bridge,Sol,6a6945c048,repair meal ledger,save_session,click:save_session:rope_bridge,resident-ready,session-snapshot-written,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2022,113,session-019,orchid_engine,Bea,1a39418cc8,listen to valve pulse,path_to_site,click:path_to_site:gear_wash,queued,at-site-or-closer,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2023,113,session-019,moss_ward,Fay,cbe617b6af,patch blanket loom,pickup_tool,click:pickup_tool:root_alcove,resident-ready,tool-in-hand,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2024,113,session-019,glass_harbor,Puck,19e61c2da4,seal fog catcher,execute_task,click:execute_task:lamp_pier,resident-ready,inventory-mutated,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2025,113,session-019,cinder_garden,Wren,b1df32837e,repair seed calendar,recover_failed_work,click:recover_failed_work:ash_path,resident-ready,recovery-choice-open,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2026,113,session-019,lichen_bridge,Kio,0c14394478,test rope bridge,drop_tool,click:drop_tool:meal_room,resident-ready,tool-returned-or-nearby,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2027,113,session-019,orchid_engine,Cai,80ecb7dbcd,clean gear wash,relationship_phrase,click:relationship_phrase:engine_ring,resident-ready,phrase-used-and-saved,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2028,113,session-019,moss_ward,Milo,4f19e26857,copy root ledger,save_session,click:save_session:blanket_room,resident-ready,session-snapshot-written,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2029,113,session-019,glass_harbor,Sera,ee1d01c438,mark crossing rope,path_to_site,click:path_to_site:fog_rail,queued,at-site-or-closer,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2030,113,session-019,cinder_garden,Juno,9c5554028b,shade seed rows,pickup_tool,click:pickup_tool:seed_shelf,resident-ready,tool-in-hand,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2031,113,session-019,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,execute_task,click:execute_task:signal_post,resident-ready,inventory-mutated,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2032,113,session-019,orchid_engine,Dax,8d36ca6708,tend orchid lamp,recover_failed_work,click:recover_failed_work:orchid_bay,resident-ready,recovery-choice-open,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2033,113,session-019,moss_ward,Tala,690cd7241e,raise warm-cup shelf,drop_tool,click:drop_tool:rain_gate,resident-ready,tool-returned-or-nearby,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2034,114,session-019,cinder_garden,Wren,81aa359945,shade seed rows,execute_task,click:execute_task:shade_tent,resident-ready,inventory-mutated,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2035,114,session-019,lichen_bridge,Kio,ebef679159,weave spare rope,recover_failed_work,click:recover_failed_work:rope_bridge,resident-ready,recovery-choice-open,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2036,114,session-019,orchid_engine,Cai,2fe151eb17,tend orchid lamp,drop_tool,click:drop_tool:gear_wash,resident-ready,tool-returned-or-nearby,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2037,114,session-019,moss_ward,Milo,b03af16c10,raise warm-cup shelf,relationship_phrase,click:relationship_phrase:root_alcove,resident-ready,phrase-used-and-saved,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2038,114,session-019,glass_harbor,Sera,768a4d2ad8,relight public lamp,save_session,click:save_session:lamp_pier,resident-ready,session-snapshot-written,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2039,114,session-019,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,path_to_site,click:path_to_site:ash_path,queued,at-site-or-closer,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2040,114,session-019,lichen_bridge,Luma,450c18baea,mark signal bell,pickup_tool,click:pickup_tool:meal_room,resident-ready,tool-in-hand,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2041,114,session-019,orchid_engine,Dax,363676d602,stabilize steam kettle,execute_task,click:execute_task:engine_ring,resident-ready,inventory-mutated,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2042,114,session-019,moss_ward,Tala,572744cec7,drain rain path,recover_failed_work,click:recover_failed_work:blanket_room,resident-ready,recovery-choice-open,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2043,114,session-019,glass_harbor,Nia,2c46e6f05e,mend fog net,drop_tool,click:drop_tool:fog_rail,resident-ready,tool-returned-or-nearby,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2044,114,session-019,cinder_garden,Pax,1e5830ef22,cool ash path,relationship_phrase,click:relationship_phrase:seed_shelf,resident-ready,phrase-used-and-saved,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2045,114,session-019,lichen_bridge,Rin,9611f49c07,repair meal ledger,save_session,click:save_session:signal_post,resident-ready,session-snapshot-written,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
2046,114,session-019,orchid_engine,Eli,a3b8dc6d55,listen to valve pulse,path_to_site,click:path_to_site:orchid_bay,queued,at-site-or-closer,ssrm.v55.orchid_engine.session-019,True,True,True,True,True
2047,114,session-019,moss_ward,Ari,2378d81ec8,patch blanket loom,pickup_tool,click:pickup_tool:rain_gate,resident-ready,tool-in-hand,ssrm.v55.moss_ward.session-019,True,True,True,True,True
2048,114,session-019,glass_harbor,Oren,d2b7153668,seal fog catcher,execute_task,click:execute_task:net_room,resident-ready,inventory-mutated,ssrm.v55.glass_harbor.session-019,True,True,True,True,True
2049,114,session-019,cinder_garden,Vale,b4da23a954,repair seed calendar,recover_failed_work,click:recover_failed_work:shade_tent,resident-ready,recovery-choice-open,ssrm.v55.cinder_garden.session-019,True,True,True,True,True
2050,114,session-019,lichen_bridge,Sol,85cb036eb5,test rope bridge,drop_tool,click:drop_tool:rope_bridge,resident-ready,tool-returned-or-nearby,ssrm.v55.lichen_bridge.session-019,True,True,True,True,True
