tick_id,day,settlement_id,project_id,project_type,required_objects,available_objects,stage_before,stage_after,object_durability_before,object_durability_after,dependency_satisfied,project_progress,rollback_marker,visible_project_state
1367,86,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1368,86,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1371,86,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1374,86,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1375,86,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1377,87,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,clip wire,0.42,0.48,True,0.25,forward-only-safe,True
1378,87,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,fit plank,bind cord,0.48,0.462,True,0.5,forward-only-safe,True
1380,87,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1382,87,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1383,87,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,clip wire,test gauge,0.48,0.462,True,0.5,forward-only-safe,True
1385,87,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1386,87,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1389,87,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,test gauge,quiet bell,0.462,0.444,True,0.75,forward-only-safe,True
1392,88,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1394,88,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,dry cord,0.42,0.48,True,0.25,forward-only-safe,True
1395,88,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire,quiet bell,quiet bell,0.444,0.44,False,0.75,waiting-safe,True
1397,88,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1398,88,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1401,88,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,quiet bell,publish warning,0.44,0.422,True,1.0,forward-only-safe,True
1404,88,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1405,88,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1407,88,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.422,0.42,True,1.0,forward-only-safe,True
1408,89,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,bind cord,raise lantern,0.462,0.444,True,0.75,forward-only-safe,True
1410,89,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1412,89,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,dry cord,tag token,0.48,0.462,True,0.5,forward-only-safe,True
1413,89,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1415,89,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1416,89,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1419,89,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1422,89,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1425,90,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,raise lantern,log maintenance,0.444,0.426,True,1.0,forward-only-safe,True
1428,90,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,fill lantern,0.42,0.48,True,0.25,forward-only-safe,True
1431,90,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.426,0.42,True,1.0,forward-only-safe,True
1434,90,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,fill lantern,align lens,0.48,0.462,True,0.5,forward-only-safe,True
1435,90,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,tag token,seal shed,0.462,0.444,True,0.75,forward-only-safe,True
1437,90,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1438,90,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1440,91,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,align lens,send pulse,0.462,0.444,True,0.75,forward-only-safe,True
1441,91,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,seal shed,teach tally,0.444,0.426,True,1.0,forward-only-safe,True
1443,91,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,checkpoint-ready,True
1444,91,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1446,91,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,send pulse,post watch note,0.444,0.426,True,1.0,forward-only-safe,True
1447,91,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.426,0.42,True,1.0,forward-only-safe,True
1448,91,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1449,91,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1450,91,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1451,91,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1452,91,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.426,0.42,True,1.0,forward-only-safe,True
1454,91,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1455,91,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1458,92,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1461,92,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1464,92,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1465,92,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1467,92,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1468,92,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1470,92,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1473,93,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1474,93,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1476,93,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1477,93,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1478,93,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1479,93,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,fit plank,0.42,0.48,True,0.25,forward-only-safe,True
1480,93,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,checkpoint-ready,True
1481,93,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1482,93,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1484,93,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1485,93,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,fit plank,bind cord,0.48,0.462,True,0.5,forward-only-safe,True
1487,93,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1488,94,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern,post watch note,post watch note,0.42,0.42,False,1.0,waiting-safe,True
1491,94,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,bind cord,raise lantern,0.462,0.444,True,0.75,forward-only-safe,True
1494,94,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1495,94,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1497,94,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,raise lantern,log maintenance,0.444,0.426,True,1.0,forward-only-safe,True
1498,94,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1500,94,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
