tick_id,day,settlement_id,resident_id,object_id,avatar_choice,remembered_debt,remembered_default,prompt,resident_reply,debt_before,debt_after,trust_before,trust_after,choice_visible,choice_affects_state,private_memory_not_dumped
1893,106,roofward,Fay,herb ledger,listen_later,0.76,not due,ask debt status,Fay: The herb ledger debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1894,106,archive,Toma,memory tag,offer_return_help,0.76,defaulted,offer return help,"Toma: Help with returning memory tag, not with erasing the debt.",0.76,0.746,0.137,0.143,True,True,True
1895,106,signal,Kesh,wind wrap,choose_repay,0.76,defaulted,repay remembered object debt,Kesh: Repayment lowers the wind wrap debt.,0.76,0.74,0.12,0.128,True,True,True
1896,106,orchard,Suf,seed satchel,choose_ignore,0.76,defaulted,ignore remembered debt,Suf: Ignoring the seed satchel debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1898,106,riverbend,Lio,binding cord,choose_repay,0.76,defaulted,repay remembered object debt,Lio: Repayment lowers the binding cord debt.,0.76,0.74,0.12,0.128,True,True,True
1899,106,roofward,Orr,shade cloth,choose_ignore,0.76,defaulted,ignore remembered debt,Orr: Ignoring the shade cloth debt keeps it on the board.,0.76,0.76,0.124,0.121,True,True,True
1902,106,orchard,Mara,dry cord,offer_return_help,0.76,defaulted,offer return help,"Mara: Help with returning dry cord, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1903,106,repair_ring,Vale,cool cloth,choose_repay,0.76,defaulted,repay remembered object debt,Vale: Repayment lowers the cool cloth debt.,0.76,0.74,0.12,0.128,True,True,True
1905,106,roofward,Fay,herb ledger,offer_return_help,0.759,not due,offer return help,"Fay: Help with returning herb ledger, not with erasing the debt.",0.759,0.745,0.13,0.136,True,True,True
1906,106,archive,Toma,memory tag,choose_repay,0.758,defaulted,repay remembered object debt,Toma: Repayment lowers the memory tag debt.,0.758,0.738,0.137,0.145,True,True,True
1907,106,signal,Kesh,wind wrap,choose_ignore,0.76,defaulted,ignore remembered debt,Kesh: Ignoring the wind wrap debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1908,107,repair_ring,Pax,cool cloth,offer_return_help,0.76,defaulted,offer return help,"Pax: Help with returning cool cloth, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1911,107,archive,Nia,memory tag,offer_return_help,0.76,defaulted,offer return help,"Nia: Help with returning memory tag, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1912,107,signal,Ren,wind wrap,choose_repay,0.76,defaulted,repay remembered object debt,Ren: Repayment lowers the wind wrap debt.,0.76,0.74,0.12,0.128,True,True,True
1913,107,orchard,Pim,seed satchel,choose_ignore,0.76,defaulted,ignore remembered debt,Pim: Ignoring the seed satchel debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1914,107,repair_ring,Wren,copper wire,absent,0.74,not due,ask debt status,Wren: The copper wire debt is remembered by role and witness.,0.74,0.739,0.128,0.128,True,True,True
1915,107,riverbend,Ari,binding cord,choose_repay,0.76,defaulted,repay remembered object debt,Ari: Repayment lowers the binding cord debt.,0.76,0.74,0.12,0.128,True,True,True
1916,107,roofward,Sera,shade cloth,choose_ignore,0.76,defaulted,ignore remembered debt,Sera: Ignoring the shade cloth debt keeps it on the board.,0.76,0.76,0.123,0.12,True,True,True
1917,107,archive,Vell,signal spool,absent,0.76,defaulted,ask debt status,Vell: The signal spool debt is remembered by role and witness.,0.76,0.759,0.133,0.133,True,True,True
1919,107,orchard,Ivo,dry cord,offer_return_help,0.76,defaulted,offer return help,"Ivo: Help with returning dry cord, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1920,107,repair_ring,Pax,cool cloth,choose_repay,0.76,defaulted,repay remembered object debt,Pax: Repayment lowers the cool cloth debt.,0.76,0.74,0.12,0.128,True,True,True
1922,107,roofward,Bex,herb ledger,offer_return_help,0.76,not due,offer return help,"Bex: Help with returning herb ledger, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1923,107,archive,Nia,memory tag,choose_repay,0.76,defaulted,repay remembered object debt,Nia: Repayment lowers the memory tag debt.,0.76,0.74,0.124,0.132,True,True,True
1924,107,signal,Ren,wind wrap,choose_ignore,0.76,defaulted,ignore remembered debt,Ren: Ignoring the wind wrap debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1926,108,riverbend,Lio,cedar plank,absent,0.76,defaulted,ask debt status,Lio: The cedar plank debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1928,108,archive,Rin,memory tag,offer_return_help,0.76,defaulted,offer return help,"Rin: Help with returning memory tag, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1929,108,signal,Milo,wind wrap,choose_repay,0.76,defaulted,repay remembered object debt,Milo: Repayment lowers the wind wrap debt.,0.76,0.74,0.12,0.128,True,True,True
1930,108,orchard,Mara,seed satchel,choose_ignore,0.746,not due,ignore remembered debt,Mara: Ignoring the seed satchel debt keeps it on the board.,0.746,0.752,0.136,0.133,True,True,True
1932,108,riverbend,Nox,binding cord,choose_repay,0.76,defaulted,repay remembered object debt,Nox: Repayment lowers the binding cord debt.,0.76,0.74,0.12,0.128,True,True,True
1933,108,roofward,Fay,shade cloth,choose_ignore,0.76,defaulted,ignore remembered debt,Fay: Ignoring the shade cloth debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1935,108,signal,Kesh,oil lantern,listen_later,0.76,defaulted,ask debt status,Kesh: The oil lantern debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1936,108,orchard,Suf,dry cord,offer_return_help,0.76,not due,offer return help,"Suf: Help with returning dry cord, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1937,108,repair_ring,Juno,cool cloth,choose_repay,0.76,defaulted,repay remembered object debt,Juno: Repayment lowers the cool cloth debt.,0.76,0.74,0.12,0.128,True,True,True
1938,108,riverbend,Lio,cedar plank,listen_later,0.76,defaulted,ask debt status,Lio: The cedar plank debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1939,108,roofward,Orr,herb ledger,offer_return_help,0.76,defaulted,offer return help,"Orr: Help with returning herb ledger, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1940,108,archive,Rin,memory tag,choose_repay,0.76,defaulted,repay remembered object debt,Rin: Repayment lowers the memory tag debt.,0.76,0.74,0.12,0.128,True,True,True
1941,108,signal,Milo,wind wrap,choose_ignore,0.76,defaulted,ignore remembered debt,Milo: Ignoring the wind wrap debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1944,109,roofward,Sera,herb ledger,listen_later,0.76,defaulted,ask debt status,Sera: The herb ledger debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1945,109,archive,Vell,memory tag,offer_return_help,0.76,defaulted,offer return help,"Vell: Help with returning memory tag, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1946,109,signal,Oda,wind wrap,choose_repay,0.76,defaulted,repay remembered object debt,Oda: Repayment lowers the wind wrap debt.,0.76,0.74,0.12,0.128,True,True,True
1947,109,orchard,Ivo,seed satchel,choose_ignore,0.746,not due,ignore remembered debt,Ivo: Ignoring the seed satchel debt keeps it on the board.,0.746,0.752,0.136,0.133,True,True,True
1949,109,riverbend,Cee,binding cord,choose_repay,0.76,defaulted,repay remembered object debt,Cee: Repayment lowers the binding cord debt.,0.76,0.74,0.12,0.128,True,True,True
1950,109,roofward,Bex,shade cloth,choose_ignore,0.76,defaulted,ignore remembered debt,Bex: Ignoring the shade cloth debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1953,109,orchard,Pim,dry cord,offer_return_help,0.76,not due,offer return help,"Pim: Help with returning dry cord, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1954,109,repair_ring,Wren,cool cloth,choose_repay,0.76,defaulted,repay remembered object debt,Wren: Repayment lowers the cool cloth debt.,0.76,0.74,0.12,0.128,True,True,True
1956,109,roofward,Sera,herb ledger,offer_return_help,0.76,defaulted,offer return help,"Sera: Help with returning herb ledger, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1957,109,archive,Vell,memory tag,choose_repay,0.76,defaulted,repay remembered object debt,Vell: Repayment lowers the memory tag debt.,0.76,0.74,0.12,0.128,True,True,True
1958,109,signal,Oda,wind wrap,choose_ignore,0.74,not due,ignore remembered debt,Oda: Ignoring the wind wrap debt keeps it on the board.,0.74,0.746,0.128,0.125,True,True,True
1959,109,orchard,Ivo,seed satchel,absent,0.752,not due,ask debt status,Ivo: The seed satchel debt is remembered by role and witness.,0.752,0.751,0.133,0.133,True,True,True
1961,109,riverbend,Cee,binding cord,choose_ignore,0.76,defaulted,ignore remembered debt,Cee: Ignoring the binding cord debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1962,110,archive,Toma,memory tag,offer_return_help,0.76,defaulted,offer return help,"Toma: Help with returning memory tag, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1963,110,signal,Kesh,wind wrap,choose_repay,0.759,not due,repay remembered object debt,Kesh: Repayment lowers the wind wrap debt.,0.759,0.739,0.12,0.128,True,True,True
1964,110,orchard,Suf,seed satchel,choose_ignore,0.758,not due,ignore remembered debt,Suf: Ignoring the seed satchel debt keeps it on the board.,0.758,0.76,0.13,0.127,True,True,True
1965,110,repair_ring,Juno,copper wire,absent,0.76,defaulted,ask debt status,Juno: The copper wire debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1966,110,riverbend,Lio,binding cord,choose_repay,0.76,defaulted,repay remembered object debt,Lio: Repayment lowers the binding cord debt.,0.76,0.74,0.12,0.128,True,True,True
1967,110,roofward,Orr,shade cloth,choose_ignore,0.76,defaulted,ignore remembered debt,Orr: Ignoring the shade cloth debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1968,110,archive,Rin,signal spool,absent,0.76,defaulted,ask debt status,Rin: The signal spool debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1970,110,orchard,Mara,dry cord,offer_return_help,0.76,not due,offer return help,"Mara: Help with returning dry cord, not with erasing the debt.",0.76,0.746,0.137,0.143,True,True,True
1971,110,repair_ring,Vale,cool cloth,choose_repay,0.76,defaulted,repay remembered object debt,Vale: Repayment lowers the cool cloth debt.,0.76,0.74,0.12,0.128,True,True,True
1973,110,roofward,Fay,herb ledger,offer_return_help,0.76,defaulted,offer return help,"Fay: Help with returning herb ledger, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1974,110,archive,Toma,memory tag,choose_repay,0.76,defaulted,repay remembered object debt,Toma: Repayment lowers the memory tag debt.,0.76,0.74,0.12,0.128,True,True,True
1975,110,signal,Kesh,wind wrap,choose_ignore,0.739,not due,ignore remembered debt,Kesh: Ignoring the wind wrap debt keeps it on the board.,0.739,0.745,0.128,0.125,True,True,True
1977,110,repair_ring,Juno,copper wire,listen_later,0.76,defaulted,ask debt status,Juno: The copper wire debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1978,110,riverbend,Lio,binding cord,choose_ignore,0.76,defaulted,ignore remembered debt,Lio: Ignoring the binding cord debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1980,111,signal,Ren,wind wrap,choose_repay,0.76,not due,repay remembered object debt,Ren: Repayment lowers the wind wrap debt.,0.76,0.74,0.12,0.128,True,True,True
1981,111,orchard,Pim,seed satchel,choose_ignore,0.758,defaulted,ignore remembered debt,Pim: Ignoring the seed satchel debt keeps it on the board.,0.758,0.76,0.13,0.127,True,True,True
1983,111,riverbend,Ari,binding cord,choose_repay,0.76,defaulted,repay remembered object debt,Ari: Repayment lowers the binding cord debt.,0.76,0.74,0.12,0.128,True,True,True
1984,111,roofward,Sera,shade cloth,choose_ignore,0.76,defaulted,ignore remembered debt,Sera: Ignoring the shade cloth debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1986,111,signal,Oda,oil lantern,listen_later,0.746,not due,ask debt status,Oda: The oil lantern debt is remembered by role and witness.,0.746,0.745,0.125,0.125,True,True,True
1987,111,orchard,Ivo,dry cord,offer_return_help,0.76,defaulted,offer return help,"Ivo: Help with returning dry cord, not with erasing the debt.",0.76,0.746,0.137,0.143,True,True,True
1988,111,repair_ring,Pax,cool cloth,choose_repay,0.76,defaulted,repay remembered object debt,Pax: Repayment lowers the cool cloth debt.,0.76,0.74,0.12,0.128,True,True,True
1989,111,riverbend,Cee,cedar plank,listen_later,0.76,defaulted,ask debt status,Cee: The cedar plank debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
1990,111,roofward,Bex,herb ledger,offer_return_help,0.76,defaulted,offer return help,"Bex: Help with returning herb ledger, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
1991,111,archive,Nia,memory tag,choose_repay,0.76,defaulted,repay remembered object debt,Nia: Repayment lowers the memory tag debt.,0.76,0.74,0.12,0.128,True,True,True
1992,111,signal,Ren,wind wrap,choose_ignore,0.74,not due,ignore remembered debt,Ren: Ignoring the wind wrap debt keeps it on the board.,0.74,0.746,0.128,0.125,True,True,True
1995,111,riverbend,Ari,binding cord,choose_ignore,0.76,defaulted,ignore remembered debt,Ari: Ignoring the binding cord debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
1998,112,orchard,Mara,seed satchel,choose_ignore,0.76,defaulted,ignore remembered debt,Mara: Ignoring the seed satchel debt keeps it on the board.,0.76,0.76,0.131,0.128,True,True,True
2000,112,riverbend,Nox,binding cord,choose_repay,0.76,defaulted,repay remembered object debt,Nox: Repayment lowers the binding cord debt.,0.76,0.74,0.12,0.128,True,True,True
2001,112,roofward,Fay,shade cloth,choose_ignore,0.76,defaulted,ignore remembered debt,Fay: Ignoring the shade cloth debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
2004,112,orchard,Suf,dry cord,offer_return_help,0.76,defaulted,offer return help,"Suf: Help with returning dry cord, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
2005,112,repair_ring,Juno,cool cloth,choose_repay,0.76,defaulted,repay remembered object debt,Juno: Repayment lowers the cool cloth debt.,0.76,0.74,0.12,0.128,True,True,True
2007,112,roofward,Orr,herb ledger,offer_return_help,0.76,defaulted,offer return help,"Orr: Help with returning herb ledger, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
2008,112,archive,Rin,memory tag,choose_repay,0.76,defaulted,repay remembered object debt,Rin: Repayment lowers the memory tag debt.,0.76,0.74,0.12,0.128,True,True,True
2009,112,signal,Milo,wind wrap,choose_ignore,0.76,not due,ignore remembered debt,Milo: Ignoring the wind wrap debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
2010,112,orchard,Mara,seed satchel,absent,0.76,defaulted,ask debt status,Mara: The seed satchel debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
2012,112,riverbend,Nox,binding cord,choose_ignore,0.76,defaulted,ignore remembered debt,Nox: Ignoring the binding cord debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
2013,112,roofward,Fay,shade cloth,absent,0.76,not due,ask debt status,Fay: The shade cloth debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
2015,112,signal,Kesh,oil lantern,offer_return_help,0.76,not due,offer return help,"Kesh: Help with returning oil lantern, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
2016,113,repair_ring,Pax,copper wire,absent,0.76,defaulted,ask debt status,Pax: The copper wire debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
2017,113,riverbend,Cee,binding cord,choose_repay,0.76,defaulted,repay remembered object debt,Cee: Repayment lowers the binding cord debt.,0.76,0.74,0.12,0.128,True,True,True
2018,113,roofward,Bex,shade cloth,choose_ignore,0.758,not due,ignore remembered debt,Bex: Ignoring the shade cloth debt keeps it on the board.,0.758,0.76,0.13,0.127,True,True,True
2019,113,archive,Nia,signal spool,absent,0.74,not due,ask debt status,Nia: The signal spool debt is remembered by role and witness.,0.74,0.739,0.128,0.128,True,True,True
