tick_id,day,settlement_id,resident_id,custom_or_law,restricted_object,avatar_choice,allowed_state,consequence,trust_before,trust_after,custom_visible_before_choice,refusal_or_warning_respected,local_history_preserved
1549,87,lichen_bridge,Luma,ask before signal bell,meal ledger,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.906,0.888,True,True,True
1550,87,orchid_engine,Dax,keep gear wash lane open,valve key,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1551,87,moss_ward,Tala,ask before touching rain clay,blanket loom,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.862,0.872,True,True,True
1552,87,glass_harbor,Nia,ask before lifting nets,fog catcher,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
1553,87,cinder_garden,Pax,cool stone is shared,seed tray,wait_for_resident_lead,observed,no custom violation,0.914,0.916,True,True,True
1554,87,lichen_bridge,Rin,do not step on tension rope,rope kit,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.838,0.848,True,True,True
1555,87,orchid_engine,Eli,ask before orchid lamp,gear basin,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
1556,87,moss_ward,Ari,leave door-watch path clear,rain jar,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.894,0.904,True,True,True
1557,87,glass_harbor,Oren,do not dim public lamp,net spool,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
1558,87,cinder_garden,Vale,ask before shade pole,cool bowl,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
1559,87,lichen_bridge,Sol,meal room first for strangers,signal bell,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.75,0.732,True,True,True
1560,87,orchid_engine,Bea,do not turn valve key,orchid lamp,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.926,0.936,True,True,True
1561,87,moss_ward,Fay,step around blanket circle,root archive,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1562,87,glass_harbor,Puck,leave fog catcher capped,brass lantern,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.782,0.772,True,True,True
1563,87,cinder_garden,Wren,do not cross seed rows,shade pole,wait_for_resident_lead,observed,no custom violation,0.68,0.682,True,True,True
1564,87,lichen_bridge,Kio,ask before signal bell,meal ledger,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1565,87,orchid_engine,Cai,keep gear wash lane open,valve key,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
1566,88,glass_harbor,Nia,ask before lifting nets,fog catcher,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.904,0.886,True,True,True
1567,88,cinder_garden,Pax,cool stone is shared,seed tray,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.926,0.936,True,True,True
1568,88,lichen_bridge,Rin,do not step on tension rope,rope kit,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.85,0.86,True,True,True
1569,88,orchid_engine,Eli,ask before orchid lamp,gear basin,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
1570,88,moss_ward,Ari,leave door-watch path clear,rain jar,wait_for_resident_lead,observed,no custom violation,0.914,0.916,True,True,True
1571,88,glass_harbor,Oren,do not dim public lamp,net spool,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1572,88,cinder_garden,Vale,ask before shade pole,cool bowl,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
1573,88,lichen_bridge,Sol,meal room first for strangers,signal bell,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.738,0.748,True,True,True
1574,88,orchid_engine,Bea,do not turn valve key,orchid lamp,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
1575,88,moss_ward,Fay,step around blanket circle,root archive,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
1576,88,glass_harbor,Puck,leave fog catcher capped,brass lantern,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.76,0.742,True,True,True
1577,88,cinder_garden,Wren,do not cross seed rows,shade pole,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.692,0.702,True,True,True
1578,88,lichen_bridge,Kio,ask before signal bell,meal ledger,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1579,88,orchid_engine,Cai,keep gear wash lane open,valve key,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
1580,88,moss_ward,Milo,ask before touching rain clay,blanket loom,wait_for_resident_lead,observed,no custom violation,0.72,0.722,True,True,True
1581,88,glass_harbor,Sera,ask before lifting nets,fog catcher,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1582,88,cinder_garden,Juno,cool stone is shared,seed tray,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
1583,88,lichen_bridge,Luma,do not step on tension rope,rope kit,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.894,0.904,True,True,True
1584,89,moss_ward,Ari,leave door-watch path clear,rain jar,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.926,0.936,True,True,True
1585,89,glass_harbor,Oren,do not dim public lamp,net spool,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1586,89,cinder_garden,Vale,ask before shade pole,cool bowl,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
1587,89,lichen_bridge,Sol,meal room first for strangers,signal bell,wait_for_resident_lead,observed,no custom violation,0.758,0.76,True,True,True
1588,89,orchid_engine,Bea,do not turn valve key,orchid lamp,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1589,89,moss_ward,Fay,step around blanket circle,root archive,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
1590,89,glass_harbor,Puck,leave fog catcher capped,brass lantern,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.748,0.758,True,True,True
1591,89,cinder_garden,Wren,do not cross seed rows,shade pole,repeat_local_phrase,observed,no custom violation,0.708,0.71,True,True,True
1592,89,lichen_bridge,Kio,ask before signal bell,meal ledger,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
1593,89,orchid_engine,Cai,keep gear wash lane open,valve key,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.904,0.886,True,True,True
1594,89,moss_ward,Milo,ask before touching rain clay,blanket loom,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.732,0.742,True,True,True
1595,89,glass_harbor,Sera,ask before lifting nets,fog catcher,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1596,89,cinder_garden,Juno,cool stone is shared,seed tray,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
1597,89,lichen_bridge,Luma,do not step on tension rope,rope kit,wait_for_resident_lead,observed,no custom violation,0.914,0.916,True,True,True
1598,89,orchid_engine,Dax,ask before orchid lamp,gear basin,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1599,89,moss_ward,Tala,leave door-watch path clear,rain jar,offer_greeting,observed,no custom violation,0.878,0.88,True,True,True
1600,89,glass_harbor,Nia,do not dim public lamp,net spool,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.892,0.902,True,True,True
1601,89,cinder_garden,Pax,ask before shade pole,cool bowl,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
1602,90,orchid_engine,Bea,do not turn valve key,orchid lamp,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1603,90,moss_ward,Fay,step around blanket circle,root archive,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
1604,90,glass_harbor,Puck,leave fog catcher capped,brass lantern,wait_for_resident_lead,observed,no custom violation,0.768,0.77,True,True,True
1605,90,cinder_garden,Wren,do not cross seed rows,shade pole,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.72,0.73,True,True,True
1606,90,lichen_bridge,Kio,ask before signal bell,meal ledger,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
1607,90,orchid_engine,Cai,keep gear wash lane open,valve key,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.892,0.902,True,True,True
1608,90,moss_ward,Milo,ask before touching rain clay,blanket loom,repeat_local_phrase,observed,no custom violation,0.748,0.75,True,True,True
1609,90,glass_harbor,Sera,ask before lifting nets,fog catcher,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
1610,90,cinder_garden,Juno,cool stone is shared,seed tray,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.904,0.886,True,True,True
1611,90,lichen_bridge,Luma,do not step on tension rope,rope kit,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.926,0.936,True,True,True
1612,90,orchid_engine,Dax,ask before orchid lamp,gear basin,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1613,90,moss_ward,Tala,leave door-watch path clear,rain jar,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.868,0.858,True,True,True
1614,90,glass_harbor,Nia,do not dim public lamp,net spool,wait_for_resident_lead,observed,no custom violation,0.912,0.914,True,True,True
1615,90,cinder_garden,Pax,ask before shade pole,cool bowl,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1616,90,lichen_bridge,Rin,meal room first for strangers,signal bell,offer_greeting,observed,no custom violation,0.866,0.868,True,True,True
1617,90,orchid_engine,Eli,do not turn valve key,orchid lamp,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.922,0.932,True,True,True
1618,90,moss_ward,Ari,step around blanket circle,root archive,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
1619,90,glass_harbor,Oren,leave fog catcher capped,brass lantern,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
1620,91,lichen_bridge,Kio,ask before signal bell,meal ledger,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.928,0.918,True,True,True
1621,91,orchid_engine,Cai,keep gear wash lane open,valve key,wait_for_resident_lead,observed,no custom violation,0.912,0.914,True,True,True
1622,91,moss_ward,Milo,ask before touching rain clay,blanket loom,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.76,0.77,True,True,True
1623,91,glass_harbor,Sera,ask before lifting nets,fog catcher,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
1624,91,cinder_garden,Juno,cool stone is shared,seed tray,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.892,0.902,True,True,True
1625,91,lichen_bridge,Luma,do not step on tension rope,rope kit,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
1626,91,orchid_engine,Dax,ask before orchid lamp,gear basin,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
1627,91,moss_ward,Tala,leave door-watch path clear,rain jar,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.846,0.828,True,True,True
1628,91,glass_harbor,Nia,do not dim public lamp,net spool,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.924,0.934,True,True,True
1629,91,cinder_garden,Pax,ask before shade pole,cool bowl,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
1630,91,lichen_bridge,Rin,meal room first for strangers,signal bell,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.856,0.846,True,True,True
