tick_id,route_id,replay_event,event_payload_hash,replay_exportable,dom_selector,expected_state_after,observed_state_after,deterministic_order
728,signal_orchard,visible_body_reaction,v34-079246,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,1583
728,signal_orchard,delayed_followup_dialogue,v34-517551,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1584
729,orchard_riverbend,animation_pause,v34-739981,True,#anim-orchard_riverbend-pause,paused,paused,1585
729,orchard_riverbend,visible_body_reaction,v34-334819,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",1586
729,orchard_riverbend,delayed_followup_dialogue,v34-164344,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,1587
730,central_repair_ring,paste_import_snapshot,v34-478360,True,#snapshot-paste-box,imported:central_repair_ring:d61:t10,imported:central_repair_ring:d61:t10,1588
731,riverbend_roofward,delayed_followup_dialogue,v34-438148,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,1589
732,roofward_archive,animation_play,v34-723995,True,#anim-roofward_archive-play,playing,playing,1590
732,roofward_archive,visible_body_reaction,v34-166307,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,1591
732,roofward_archive,delayed_followup_dialogue,v34-477362,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,1592
733,archive_signal,paste_import_snapshot,v34-243361,True,#snapshot-paste-box,imported:archive_signal:d62:t1,imported:archive_signal:d62:t1,1593
734,signal_orchard,merge_detour,v34-972738,True,#merge-signal_orchard,river lantern loop,river lantern loop,1594
734,signal_orchard,visible_body_reaction,v34-078843,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,1595
734,signal_orchard,delayed_followup_dialogue,v34-517148,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1596
735,orchard_riverbend,animation_pause,v34-739578,True,#anim-orchard_riverbend-pause,paused,paused,1597
735,orchard_riverbend,visible_body_reaction,v34-334416,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",1598
735,orchard_riverbend,delayed_followup_dialogue,v34-163941,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,1599
736,central_repair_ring,export_snapshot,v34-338268,True,#snapshot-export-box,snapshot:central_repair_ring:d62:t4,snapshot:central_repair_ring:d62:t4,1600
737,riverbend_roofward,rollback_direct,v34-057403,True,#rollback-riverbend_roofward,low plank crossing,low plank crossing,1601
737,riverbend_roofward,visible_body_reaction,v34-193256,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",1602
738,roofward_archive,animation_play,v34-724799,True,#anim-roofward_archive-play,playing,playing,1603
738,roofward_archive,visible_body_reaction,v34-167111,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,1604
738,roofward_archive,delayed_followup_dialogue,v34-478166,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,1605
739,archive_signal,rollback_direct,v34-773605,True,#rollback-archive_signal,paper lane,paper lane,1606
739,archive_signal,visible_body_reaction,v34-067926,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",1607
739,archive_signal,export_snapshot,v34-120538,True,#snapshot-export-box,snapshot:archive_signal:d62:t7,snapshot:archive_signal:d62:t7,1608
740,signal_orchard,merge_detour,v34-972531,True,#merge-signal_orchard,river lantern loop,river lantern loop,1609
740,signal_orchard,visible_body_reaction,v34-078440,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,1610
740,signal_orchard,delayed_followup_dialogue,v34-516745,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1611
741,orchard_riverbend,animation_pause,v34-739175,True,#anim-orchard_riverbend-pause,paused,paused,1612
741,orchard_riverbend,visible_body_reaction,v34-334013,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",1613
741,orchard_riverbend,delayed_followup_dialogue,v34-163538,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,1614
742,central_repair_ring,paste_import_snapshot,v34-478975,True,#snapshot-paste-box,imported:central_repair_ring:d62:t10,imported:central_repair_ring:d62:t10,1615
743,riverbend_roofward,delayed_followup_dialogue,v34-438549,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,1616
744,roofward_archive,animation_play,v34-724396,True,#anim-roofward_archive-play,playing,playing,1617
744,roofward_archive,visible_body_reaction,v34-166708,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,1618
744,roofward_archive,delayed_followup_dialogue,v34-477763,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,1619
745,archive_signal,delayed_followup_dialogue,v34-344668,True,#followup-archive_signal,That path kept the spool clean. I can explain the pattern now.,That path kept the spool clean. I can explain the pattern now.,1620
745,archive_signal,paste_import_snapshot,v34-243966,True,#snapshot-paste-box,imported:archive_signal:d63:t1,imported:archive_signal:d63:t1,1621
746,signal_orchard,merge_detour,v34-973531,True,#merge-signal_orchard,river lantern loop,river lantern loop,1622
746,signal_orchard,visible_body_reaction,v34-079244,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,1623
746,signal_orchard,delayed_followup_dialogue,v34-517549,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1624
747,orchard_riverbend,animation_pause,v34-739979,True,#anim-orchard_riverbend-pause,paused,paused,1625
747,orchard_riverbend,visible_body_reaction,v34-334817,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",1626
747,orchard_riverbend,delayed_followup_dialogue,v34-164342,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,1627
748,central_repair_ring,export_snapshot,v34-338877,True,#snapshot-export-box,snapshot:central_repair_ring:d63:t4,snapshot:central_repair_ring:d63:t4,1628
749,riverbend_roofward,rollback_direct,v34-058004,True,#rollback-riverbend_roofward,low plank crossing,low plank crossing,1629
749,riverbend_roofward,visible_body_reaction,v34-193657,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",1630
750,roofward_archive,animation_play,v34-723993,True,#anim-roofward_archive-play,playing,playing,1631
750,roofward_archive,visible_body_reaction,v34-166305,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,1632
750,roofward_archive,delayed_followup_dialogue,v34-477360,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,1633
751,archive_signal,export_snapshot,v34-119930,True,#snapshot-export-box,snapshot:archive_signal:d63:t7,snapshot:archive_signal:d63:t7,1634
752,signal_orchard,merge_detour,v34-973324,True,#merge-signal_orchard,river lantern loop,river lantern loop,1635
752,signal_orchard,visible_body_reaction,v34-078841,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,1636
752,signal_orchard,delayed_followup_dialogue,v34-517146,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1637
753,orchard_riverbend,animation_pause,v34-739576,True,#anim-orchard_riverbend-pause,paused,paused,1638
753,orchard_riverbend,visible_body_reaction,v34-334414,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",1639
753,orchard_riverbend,delayed_followup_dialogue,v34-163939,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,1640
754,central_repair_ring,paste_import_snapshot,v34-471936,True,#snapshot-paste-box,snapshot:central_repair_ring:d63:t4,snapshot:central_repair_ring:d63:t4,1641
755,riverbend_roofward,delayed_followup_dialogue,v34-299212,True,#followup-riverbend_roofward,I will not cross the wet plank while my hands are numb.,I will not cross the wet plank while my hands are numb.,1642
756,archive_signal,animation_play,v34-685039,True,#anim-archive_signal-play,playing,playing,1643
756,archive_signal,visible_body_reaction,v34-067790,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",1644
757,signal_orchard,delayed_followup_dialogue,v34-517816,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1645
757,signal_orchard,paste_import_snapshot,v34-244727,True,#snapshot-paste-box,imported:signal_orchard:d64:t1,imported:signal_orchard:d64:t1,1646
758,orchard_riverbend,merge_detour,v34-854604,True,#merge-orchard_riverbend,market plank route,market plank route,1647
758,orchard_riverbend,visible_body_reaction,v34-335084,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",1648
759,central_repair_ring,animation_pause,v34-778831,True,#anim-central_repair_ring-pause,paused,paused,1649
759,central_repair_ring,visible_body_reaction,v34-136971,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",1650
760,riverbend_roofward,export_snapshot,v34-300868,True,#snapshot-export-box,snapshot:riverbend_roofward:d64:t4,snapshot:riverbend_roofward:d64:t4,1651
761,roofward_archive,rollback_direct,v34-852779,True,#rollback-roofward_archive,glass stair,glass stair,1652
761,roofward_archive,visible_body_reaction,v34-166572,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,1653
761,roofward_archive,delayed_followup_dialogue,v34-477627,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,1654
762,archive_signal,animation_play,v34-684636,True,#anim-archive_signal-play,playing,playing,1655
