tick_id,day,settlement_id,resident_id,task_id,task_type,priority,need_pressure,queue_before,dependencies_met,selected_action,task_started,task_completed,queue_after,blocked_reason,visible_queue_marker
1232,78,signal,Milo,task:signal:Milo:78:0,craft_project,2,0.83,7,True,dispatch_task,True,True,5,none,True
1233,78,orchard,Mara,task:orchard:Mara:78:1,dialect_teach,3,0.92,8,True,dispatch_task,True,True,6,none,True
1234,78,repair_ring,Juno,task:repair_ring:Juno:78:2,rest_window,4,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1235,78,riverbend,Lio,task:riverbend:Lio:78:3,craft_project,4,0.9298,8,True,dispatch_task,True,True,6,none,True
1236,78,roofward,Fay,task:roofward:Fay:78:4,dialect_teach,5,0.92,8,True,dispatch_task,True,False,7,none,True
1237,78,archive,Toma,task:archive:Toma:78:5,rest_window,2,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1238,78,signal,Milo,task:signal:Milo:78:6,relationship_check,3,0.92,8,True,dispatch_task,True,True,6,none,True
1239,78,orchard,Mara,task:orchard:Mara:78:7,craft_project,4,0.83,7,True,dispatch_task,True,True,5,none,True
1240,78,repair_ring,Juno,task:repair_ring:Juno:78:8,dialect_teach,5,1.0,9,True,dispatch_task,True,True,7,none,True
1241,78,riverbend,Lio,task:riverbend:Lio:78:9,relationship_check,5,1.0,9,True,dispatch_task,True,True,7,none,True
1242,78,roofward,Fay,task:roofward:Fay:78:10,craft_project,1,0.92,8,True,dispatch_task,True,False,7,none,True
1243,78,archive,Toma,task:archive:Toma:78:11,dialect_teach,3,1.0,9,True,dispatch_task,True,True,7,none,True
1244,78,signal,Milo,task:signal:Milo:78:12,rest_window,4,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1245,78,orchard,Mara,task:orchard:Mara:78:13,relationship_check,5,0.74,6,True,dispatch_task,True,True,4,none,True
1246,78,repair_ring,Juno,task:repair_ring:Juno:78:14,craft_project,1,1.0,9,True,dispatch_task,True,True,7,none,True
1247,78,riverbend,Lio,task:riverbend:Lio:78:15,rest_window,1,1.0,10,True,rest_defer,False,False,11,rest chosen before queue dispatch,True
1248,79,roofward,Sera,task:roofward:Sera:79:0,repair_project,3,1.0,9,True,dispatch_task,True,False,8,none,True
1249,79,archive,Nia,task:archive:Nia:79:1,care_check,3,0.83,7,True,dispatch_task,True,True,5,none,True
1250,79,signal,Ren,task:signal:Ren:79:2,hazard_patrol,4,0.65,5,True,dispatch_task,True,True,3,none,True
1251,79,orchard,Ivo,task:orchard:Ivo:79:3,resource_fetch,5,0.8321,7,True,dispatch_task,True,True,5,none,True
1252,79,repair_ring,Pax,task:repair_ring:Pax:79:4,repair_project,1,0.74,6,True,dispatch_task,True,True,4,none,True
1253,79,riverbend,Ari,task:riverbend:Ari:79:5,hazard_patrol,2,0.92,8,True,dispatch_task,True,True,6,none,True
1254,79,roofward,Sera,task:roofward:Sera:79:6,resource_fetch,4,1.0,9,True,dispatch_task,True,False,8,none,True
1255,79,archive,Nia,task:archive:Nia:79:7,repair_project,4,0.92,8,True,dispatch_task,True,True,6,none,True
1256,79,signal,Ren,task:signal:Ren:79:8,care_check,5,0.56,4,True,dispatch_task,True,True,2,none,True
1257,79,orchard,Ivo,task:orchard:Ivo:79:9,hazard_patrol,1,0.8321,7,True,dispatch_task,True,True,5,none,True
1258,79,repair_ring,Pax,task:repair_ring:Pax:79:10,resource_fetch,2,0.83,7,True,dispatch_task,True,True,5,none,True
1259,79,riverbend,Ari,task:riverbend:Ari:79:11,care_check,3,0.83,7,True,dispatch_task,True,True,5,none,True
1260,79,roofward,Sera,task:roofward:Sera:79:12,hazard_patrol,5,1.0,9,True,dispatch_task,True,False,8,none,True
1261,79,archive,Nia,task:archive:Nia:79:13,resource_fetch,5,1.0,9,True,dispatch_task,True,True,7,none,True
1262,79,signal,Ren,task:signal:Ren:79:14,repair_project,1,0.47,3,True,dispatch_task,True,True,1,none,True
1263,79,orchard,Ivo,task:orchard:Ivo:79:15,care_check,2,0.8321,7,True,dispatch_task,True,True,5,none,True
1264,80,riverbend,Ari,task:riverbend:Ari:80:0,repair_project,3,0.74,6,True,dispatch_task,True,True,4,none,True
1265,80,roofward,Sera,task:roofward:Sera:80:1,care_check,5,1.0,9,True,dispatch_task,True,True,7,none,True
1266,80,archive,Nia,task:archive:Nia:80:2,hazard_patrol,5,1.0,10,True,dispatch_task,True,False,9,none,True
1267,80,signal,Ren,task:signal:Ren:80:3,resource_fetch,1,0.38,2,True,dispatch_task,True,True,0,none,True
1268,80,orchard,Ivo,task:orchard:Ivo:80:4,repair_project,2,0.83,7,True,dispatch_task,True,True,5,none,True
1269,80,repair_ring,Pax,task:repair_ring:Pax:80:5,care_check,3,0.92,8,True,dispatch_task,True,True,6,none,True
1270,80,riverbend,Ari,task:riverbend:Ari:80:6,resource_fetch,4,0.65,5,True,dispatch_task,True,True,3,none,True
1271,80,roofward,Sera,task:roofward:Sera:80:7,repair_project,1,1.0,9,True,dispatch_task,True,True,7,none,True
1272,80,archive,Nia,task:archive:Nia:80:8,care_check,1,1.0,10,True,dispatch_task,True,False,9,none,True
1273,80,signal,Ren,task:signal:Ren:80:9,hazard_patrol,2,0.29,1,True,dispatch_task,True,True,0,none,True
1274,80,orchard,Ivo,task:orchard:Ivo:80:10,resource_fetch,3,0.83,7,True,dispatch_task,True,True,5,none,True
1275,80,repair_ring,Pax,task:repair_ring:Pax:80:11,repair_project,4,1.0,9,True,dispatch_task,True,True,7,none,True
1276,80,riverbend,Ari,task:riverbend:Ari:80:12,hazard_patrol,5,0.56,4,True,dispatch_task,True,True,3,none,True
1277,80,roofward,Sera,task:roofward:Sera:80:13,resource_fetch,2,1.0,9,True,dispatch_task,True,True,7,none,True
1278,80,archive,Nia,task:archive:Nia:80:14,repair_project,2,1.0,10,True,dispatch_task,True,False,9,none,True
1279,80,signal,Ren,task:signal:Ren:80:15,care_check,3,0.29,1,True,dispatch_task,True,True,0,none,True
1280,81,orchard,Mara,task:orchard:Mara:81:0,rest_window,5,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
1281,81,repair_ring,Juno,task:repair_ring:Juno:81:1,relationship_check,1,0.92,8,True,dispatch_task,True,True,6,none,True
1282,81,riverbend,Lio,task:riverbend:Lio:81:2,dialect_teach,1,1.0,9,True,dispatch_task,True,True,7,none,True
1283,81,roofward,Fay,task:roofward:Fay:81:3,rest_window,2,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1284,81,archive,Toma,task:archive:Toma:81:4,relationship_check,4,0.92,8,True,dispatch_task,True,False,7,none,True
1285,81,signal,Milo,task:signal:Milo:81:5,craft_project,5,1.0,9,True,dispatch_task,True,True,7,none,True
1286,81,orchard,Mara,task:orchard:Mara:81:6,dialect_teach,1,1.0,10,True,dispatch_task,True,True,8,none,True
1287,81,repair_ring,Juno,task:repair_ring:Juno:81:7,rest_window,2,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
1288,81,riverbend,Lio,task:riverbend:Lio:81:8,craft_project,2,1.0,9,True,dispatch_task,True,True,7,none,True
1289,81,roofward,Fay,task:roofward:Fay:81:9,dialect_teach,3,1.0,10,True,dispatch_task,True,True,8,none,True
1290,81,archive,Toma,task:archive:Toma:81:10,rest_window,5,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
1291,81,signal,Milo,task:signal:Milo:81:11,relationship_check,1,1.0,9,True,dispatch_task,True,True,7,none,True
1292,81,orchard,Mara,task:orchard:Mara:81:12,craft_project,2,1.0,10,True,dispatch_task,True,True,8,none,True
1293,81,repair_ring,Juno,task:repair_ring:Juno:81:13,dialect_teach,3,0.92,8,True,dispatch_task,True,True,6,none,True
1294,81,riverbend,Lio,task:riverbend:Lio:81:14,relationship_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
1295,81,roofward,Fay,task:roofward:Fay:81:15,craft_project,4,1.0,10,True,dispatch_task,True,True,8,none,True
1296,82,archive,Nia,task:archive:Nia:82:0,hazard_patrol,5,1.0,9,True,dispatch_task,True,False,8,none,True
1297,82,signal,Ren,task:signal:Ren:82:1,resource_fetch,1,0.47,3,True,dispatch_task,True,True,1,none,True
1298,82,orchard,Ivo,task:orchard:Ivo:82:2,repair_project,2,0.74,6,True,dispatch_task,True,True,4,none,True
1299,82,repair_ring,Pax,task:repair_ring:Pax:82:3,care_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
1300,82,riverbend,Ari,task:riverbend:Ari:82:4,resource_fetch,4,0.7498,6,True,dispatch_task,True,True,4,none,True
1301,82,roofward,Sera,task:roofward:Sera:82:5,repair_project,1,0.92,8,True,dispatch_task,True,True,6,none,True
1302,82,archive,Nia,task:archive:Nia:82:6,care_check,1,1.0,9,True,dispatch_task,True,False,8,none,True
1303,82,signal,Ren,task:signal:Ren:82:7,hazard_patrol,2,0.56,4,True,dispatch_task,True,True,2,none,True
1304,82,orchard,Ivo,task:orchard:Ivo:82:8,resource_fetch,3,0.65,5,True,dispatch_task,True,True,3,none,True
1305,82,repair_ring,Pax,task:repair_ring:Pax:82:9,repair_project,4,1.0,9,True,dispatch_task,True,True,8,none,True
1306,82,riverbend,Ari,task:riverbend:Ari:82:10,hazard_patrol,5,0.83665,7,True,dispatch_task,True,True,5,none,True
1307,82,roofward,Sera,task:roofward:Sera:82:11,resource_fetch,2,0.83,7,True,dispatch_task,True,True,5,none,True
1308,82,archive,Nia,task:archive:Nia:82:12,repair_project,2,1.0,9,True,dispatch_task,True,False,8,none,True
1309,82,signal,Ren,task:signal:Ren:82:13,care_check,3,0.65,5,True,dispatch_task,True,True,3,none,True
1310,82,orchard,Ivo,task:orchard:Ivo:82:14,hazard_patrol,4,0.56,4,True,dispatch_task,True,True,2,none,True
1311,82,repair_ring,Pax,task:repair_ring:Pax:82:15,resource_fetch,5,1.0,9,True,dispatch_task,True,True,7,none,True
1312,83,riverbend,Lio,task:riverbend:Lio:83:0,dialect_teach,1,0.9291,8,True,dispatch_task,True,True,6,none,True
1313,83,roofward,Fay,task:roofward:Fay:83:1,rest_window,2,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1314,83,archive,Toma,task:archive:Toma:83:2,relationship_check,4,1.0,10,True,dispatch_task,True,False,9,none,True
1315,83,signal,Milo,task:signal:Milo:83:3,craft_project,5,0.92,8,True,dispatch_task,True,True,6,none,True
1316,83,orchard,Mara,task:orchard:Mara:83:4,dialect_teach,1,1.0,9,True,dispatch_task,True,True,7,none,True
1317,83,repair_ring,Juno,task:repair_ring:Juno:83:5,rest_window,2,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1318,83,riverbend,Lio,task:riverbend:Lio:83:6,craft_project,2,0.8412,7,True,dispatch_task,True,True,5,none,True
1319,83,roofward,Fay,task:roofward:Fay:83:7,dialect_teach,3,1.0,9,True,dispatch_task,True,True,7,none,True
1320,83,archive,Toma,task:archive:Toma:83:8,rest_window,5,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1321,83,signal,Milo,task:signal:Milo:83:9,relationship_check,1,0.83,7,True,dispatch_task,True,True,5,none,True
1322,83,orchard,Mara,task:orchard:Mara:83:10,craft_project,2,1.0,9,True,dispatch_task,True,True,7,none,True
1323,83,repair_ring,Juno,task:repair_ring:Juno:83:11,dialect_teach,3,1.0,10,True,dispatch_task,True,True,8,none,True
1324,83,riverbend,Lio,task:riverbend:Lio:83:12,relationship_check,3,0.7512,6,True,dispatch_task,True,True,4,none,True
1325,83,roofward,Fay,task:roofward:Fay:83:13,craft_project,4,1.0,9,True,dispatch_task,True,True,7,none,True
1326,83,archive,Toma,task:archive:Toma:83:14,dialect_teach,1,1.0,10,True,dispatch_task,True,False,9,none,True
1327,83,signal,Milo,task:signal:Milo:83:15,rest_window,2,0.74,6,True,rest_defer,False,False,6,rest chosen before queue dispatch,True
1328,84,orchard,Ivo,task:orchard:Ivo:84:0,repair_project,2,0.65,5,True,dispatch_task,True,True,3,none,True
1329,84,repair_ring,Pax,task:repair_ring:Pax:84:1,care_check,3,0.92,8,True,dispatch_task,True,True,6,none,True
1330,84,riverbend,Ari,task:riverbend:Ari:84:2,resource_fetch,4,0.83665,7,True,dispatch_task,True,True,5,none,True
1331,84,roofward,Sera,task:roofward:Sera:84:3,repair_project,1,0.92,8,True,dispatch_task,True,True,6,none,True
1332,84,archive,Nia,task:archive:Nia:84:4,care_check,1,0.9298,8,True,dispatch_task,True,False,7,none,True
1333,84,signal,Ren,task:signal:Ren:84:5,hazard_patrol,2,0.65,5,True,dispatch_task,True,True,3,none,True
1334,84,orchard,Ivo,task:orchard:Ivo:84:6,resource_fetch,3,0.74,6,True,dispatch_task,True,True,5,none,True
1335,84,repair_ring,Pax,task:repair_ring:Pax:84:7,repair_project,4,0.83,7,True,dispatch_task,True,True,5,none,True
1336,84,riverbend,Ari,task:riverbend:Ari:84:8,hazard_patrol,5,0.83665,7,True,dispatch_task,True,True,5,none,True
1337,84,roofward,Sera,task:roofward:Sera:84:9,resource_fetch,2,1.0,9,True,dispatch_task,True,True,7,none,True
1338,84,archive,Nia,task:archive:Nia:84:10,repair_project,2,0.9214,8,True,dispatch_task,True,False,7,none,True
1339,84,signal,Ren,task:signal:Ren:84:11,care_check,3,0.65,5,True,dispatch_task,True,True,3,none,True
1340,84,orchard,Ivo,task:orchard:Ivo:84:12,hazard_patrol,4,0.92,8,True,dispatch_task,True,True,6,none,True
1341,84,repair_ring,Pax,task:repair_ring:Pax:84:13,resource_fetch,5,0.74,6,True,dispatch_task,True,True,4,none,True
1342,84,riverbend,Ari,task:riverbend:Ari:84:14,care_check,1,0.83595,7,True,dispatch_task,True,True,5,none,True
1343,84,roofward,Sera,task:roofward:Sera:84:15,hazard_patrol,3,1.0,10,True,dispatch_task,True,True,8,none,True
1344,85,archive,Toma,task:archive:Toma:85:0,relationship_check,4,1.0,9,True,dispatch_task,True,False,8,none,True
1345,85,signal,Milo,task:signal:Milo:85:1,craft_project,5,1.0,9,True,dispatch_task,True,True,7,none,True
1346,85,orchard,Mara,task:orchard:Mara:85:2,dialect_teach,1,0.9221,8,True,dispatch_task,True,True,6,none,True
1347,85,repair_ring,Juno,task:repair_ring:Juno:85:3,rest_window,2,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1348,85,riverbend,Lio,task:riverbend:Lio:85:4,craft_project,2,0.8328,7,True,dispatch_task,True,True,5,none,True
1349,85,roofward,Fay,task:roofward:Fay:85:5,dialect_teach,3,0.92,8,True,dispatch_task,True,True,6,none,True
1350,85,archive,Toma,task:archive:Toma:85:6,rest_window,5,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1351,85,signal,Milo,task:signal:Milo:85:7,relationship_check,1,1.0,10,True,dispatch_task,True,True,8,none,True
1352,85,orchard,Mara,task:orchard:Mara:85:8,craft_project,2,0.8321,7,True,dispatch_task,True,True,5,none,True
1353,85,repair_ring,Juno,task:repair_ring:Juno:85:9,dialect_teach,3,1.0,9,True,dispatch_task,True,True,7,none,True
1354,85,riverbend,Lio,task:riverbend:Lio:85:10,relationship_check,3,0.9221,8,True,dispatch_task,True,True,6,none,True
1355,85,roofward,Fay,task:roofward:Fay:85:11,craft_project,4,0.83,7,True,dispatch_task,True,True,5,none,True
1356,85,archive,Toma,task:archive:Toma:85:12,dialect_teach,1,1.0,9,True,dispatch_task,True,False,8,none,True
1357,85,signal,Milo,task:signal:Milo:85:13,rest_window,2,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1358,85,orchard,Mara,task:orchard:Mara:85:14,relationship_check,3,0.7519,6,True,dispatch_task,True,True,4,none,True
1359,85,repair_ring,Juno,task:repair_ring:Juno:85:15,craft_project,4,1.0,9,True,dispatch_task,True,True,7,none,True
1360,86,riverbend,Ari,task:riverbend:Ari:86:0,resource_fetch,4,0.74,6,True,dispatch_task,True,True,4,none,True
1361,86,roofward,Sera,task:roofward:Sera:86:1,repair_project,1,1.0,9,True,dispatch_task,True,True,7,none,True
1362,86,archive,Nia,task:archive:Nia:86:2,care_check,1,1.0,10,True,dispatch_task,True,False,9,none,True
1363,86,signal,Ren,task:signal:Ren:86:3,hazard_patrol,2,0.56,4,True,dispatch_task,True,True,3,none,True
1364,86,orchard,Ivo,task:orchard:Ivo:86:4,resource_fetch,3,0.92455,8,True,dispatch_task,True,True,6,none,True
1365,86,repair_ring,Pax,task:repair_ring:Pax:86:5,repair_project,4,0.83,7,True,dispatch_task,True,True,5,none,True
1366,86,riverbend,Ari,task:riverbend:Ari:86:6,hazard_patrol,5,0.65,5,True,dispatch_task,True,True,3,none,True
1367,86,roofward,Sera,task:roofward:Sera:86:7,resource_fetch,2,1.0,9,True,dispatch_task,True,True,7,none,True
1368,86,archive,Nia,task:archive:Nia:86:8,repair_project,2,1.0,10,True,dispatch_task,True,False,9,none,True
1369,86,signal,Ren,task:signal:Ren:86:9,care_check,3,0.56,4,True,dispatch_task,True,True,2,none,True
1370,86,orchard,Ivo,task:orchard:Ivo:86:10,hazard_patrol,4,0.92,8,True,dispatch_task,True,True,6,none,True
1371,86,repair_ring,Pax,task:repair_ring:Pax:86:11,resource_fetch,5,0.92,8,True,dispatch_task,True,True,6,none,True
1372,86,riverbend,Ari,task:riverbend:Ari:86:12,care_check,1,0.56,4,True,dispatch_task,True,True,2,none,True
1373,86,roofward,Sera,task:roofward:Sera:86:13,hazard_patrol,3,1.0,9,True,dispatch_task,True,True,7,none,True
1374,86,archive,Nia,task:archive:Nia:86:14,resource_fetch,3,1.0,10,True,dispatch_task,True,False,9,none,True
1375,86,signal,Ren,task:signal:Ren:86:15,repair_project,4,0.4721,3,True,dispatch_task,True,True,1,none,True
1376,87,orchard,Mara,task:orchard:Mara:87:0,dialect_teach,1,0.8419,7,True,dispatch_task,True,True,5,none,True
1377,87,repair_ring,Juno,task:repair_ring:Juno:87:1,rest_window,2,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
1378,87,riverbend,Lio,task:riverbend:Lio:87:2,craft_project,2,0.9221,8,True,dispatch_task,True,True,6,none,True
1379,87,roofward,Fay,task:roofward:Fay:87:3,dialect_teach,3,0.92,8,True,dispatch_task,True,True,6,none,True
1380,87,archive,Toma,task:archive:Toma:87:4,rest_window,5,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
1381,87,signal,Milo,task:signal:Milo:87:5,relationship_check,1,1.0,9,True,dispatch_task,True,True,7,none,True
1382,87,orchard,Mara,task:orchard:Mara:87:6,craft_project,2,0.9235,8,True,dispatch_task,True,True,6,none,True
1383,87,repair_ring,Juno,task:repair_ring:Juno:87:7,dialect_teach,3,0.92,8,True,dispatch_task,True,True,6,none,True
1384,87,riverbend,Lio,task:riverbend:Lio:87:8,relationship_check,3,0.9221,8,True,dispatch_task,True,True,6,none,True
1385,87,roofward,Fay,task:roofward:Fay:87:9,craft_project,4,1.0,9,True,dispatch_task,True,True,7,none,True
1386,87,archive,Toma,task:archive:Toma:87:10,dialect_teach,1,0.92,8,True,dispatch_task,True,False,7,none,True
1387,87,signal,Milo,task:signal:Milo:87:11,rest_window,2,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1388,87,orchard,Mara,task:orchard:Mara:87:12,relationship_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
1389,87,repair_ring,Juno,task:repair_ring:Juno:87:13,craft_project,4,0.83,7,True,dispatch_task,True,True,5,none,True
1390,87,riverbend,Lio,task:riverbend:Lio:87:14,rest_window,4,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
1391,87,roofward,Fay,task:roofward:Fay:87:15,relationship_check,5,1.0,10,True,dispatch_task,True,True,8,none,True
1392,88,archive,Nia,task:archive:Nia:88:0,care_check,1,1.0,9,True,dispatch_task,True,False,9,none,True
1393,88,signal,Ren,task:signal:Ren:88:1,hazard_patrol,2,0.5621,4,True,dispatch_task,True,True,2,none,True
1394,88,orchard,Ivo,task:orchard:Ivo:88:2,resource_fetch,3,0.83,7,True,dispatch_task,True,True,5,none,True
1395,88,repair_ring,Pax,task:repair_ring:Pax:88:3,repair_project,4,0.92,8,True,dispatch_task,True,True,6,none,True
1396,88,riverbend,Ari,task:riverbend:Ari:88:4,hazard_patrol,5,0.65,5,True,dispatch_task,True,True,3,none,True
1397,88,roofward,Sera,task:roofward:Sera:88:5,resource_fetch,2,0.92,8,True,dispatch_task,True,True,6,none,True
1398,88,archive,Nia,task:archive:Nia:88:6,repair_project,2,1.0,9,True,dispatch_task,True,False,8,none,True
1399,88,signal,Ren,task:signal:Ren:88:7,care_check,3,0.6521,5,True,dispatch_task,True,True,3,none,True
1400,88,orchard,Ivo,task:orchard:Ivo:88:8,hazard_patrol,4,0.74,6,True,dispatch_task,True,True,4,none,True
1401,88,repair_ring,Pax,task:repair_ring:Pax:88:9,resource_fetch,5,0.92,8,True,dispatch_task,True,True,6,none,True
1402,88,riverbend,Ari,task:riverbend:Ari:88:10,care_check,1,0.74,6,True,dispatch_task,True,True,4,none,True
