tick_id,day,settlement_id,resident_id,avatar_action,dialogue_intent,consent_prompt,consent_state,resident_line,avatar_followup,refusal_respected,no_forced_action,private_workspace_sealed,hook_bound_to_state,visible_dialogue_hook
1460,82,archive,Nia,step_back,sensory check-in,Ask Nia before acting with signal spool,ask-first,Nia: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1463,82,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1464,82,riverbend,Ari,approach,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1466,82,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
1467,82,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1468,82,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1470,82,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1471,82,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1472,82,archive,Nia,step_back,sensory check-in,Ask Nia before acting with signal spool,ask-first,Nia: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1475,82,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1476,83,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1480,83,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,ask-first,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1483,83,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
1484,83,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1485,83,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1487,83,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1488,83,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1492,83,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,ask-first,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1496,84,orchard,Ivo,ask_about_tool,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1497,84,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1500,84,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,ask-first,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
1501,84,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1502,84,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1504,84,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1505,84,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1508,84,orchard,Ivo,ask_about_tool,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1509,84,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1512,85,signal,Ren,approach,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1514,85,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1516,85,roofward,Sera,ask_about_tool,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1517,85,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
1518,85,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1519,85,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1520,85,repair_ring,Pax,step_back,sensory check-in,Ask Pax before acting with insulated tongs,ask-first,Pax: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1521,85,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1522,85,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1524,85,signal,Ren,approach,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1526,85,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1528,85,roofward,Sera,ask_about_tool,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1529,85,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
1531,86,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1532,86,riverbend,Ari,approach,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1534,86,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
1535,86,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1536,86,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1538,86,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1539,86,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1540,86,archive,Nia,step_back,sensory check-in,Ask Nia before acting with signal spool,ask-first,Nia: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1543,86,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1544,86,riverbend,Ari,approach,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1546,86,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
1547,86,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1548,87,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,ask-first,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
1551,87,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
1552,87,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1553,87,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
1555,87,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
